booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,meal_plan_1,meal_plan_2,no_meal_plan,required_car_parking_space,room_type_1,room_type_2,room_type_3,room_type_4,room_type_5,room_type_6,lead_time,arrival_year,arrival_month,arrival_day,Aviation,Complementary,Corporate,Offline,Online,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,canceled
INN10282,2,0,1,1,1,0,0,0,1,0,0,0,0,0,1,2018,1,30,0,0,0,0,1,0,0,0,101,1,0
INN10304,2,0,0,3,0,0,1,0,1,0,0,0,0,0,8,2018,8,17,0,0,0,0,1,0,0,0,124.67,1,0
INN10309,2,0,2,2,1,0,0,0,0,1,0,0,0,0,243,2018,10,29,0,0,0,0,1,0,0,0,81.76,3,0
INN10321,2,0,1,2,1,0,0,0,0,1,0,0,0,0,200,2018,10,31,0,0,0,0,1,0,0,0,82.92,3,0
INN10335,2,0,2,1,0,0,0,0,1,0,0,0,0,0,124,2017,8,8,0,0,0,1,0,0,0,0,94.5,0,1
INN10344,2,0,2,4,0,0,0,0,0,0,0,1,0,0,164,2018,9,9,0,0,0,1,0,0,0,0,116.45,3,0
INN10367,2,0,0,3,1,0,0,0,1,0,0,0,0,0,104,2017,12,3,0,0,0,1,0,0,0,0,75,0,0
INN10394,1,0,0,3,1,0,0,0,1,0,0,0,0,0,15,2018,10,19,0,0,0,0,1,0,0,0,150,2,0
INN10402,2,0,1,4,1,0,0,0,1,0,0,0,0,0,148,2017,12,30,0,0,0,1,0,0,0,0,67,0,0
INN10412,2,0,2,1,0,0,0,0,1,0,0,0,0,0,131,2017,8,15,0,0,0,1,0,0,0,0,94.5,0,1
INN10418,2,0,1,2,1,0,0,0,1,0,0,0,0,0,110,2018,7,8,0,0,0,0,1,0,0,0,114.3,1,0
INN10460,2,0,1,4,1,0,0,0,1,0,0,0,0,0,4,2018,10,17,0,0,0,0,1,0,0,0,160,1,0
INN10461,1,0,0,3,1,0,0,0,1,0,0,0,0,0,166,2018,11,1,0,0,0,1,0,0,0,0,110,0,1
INN10493,2,1,0,1,1,0,0,0,1,0,0,0,0,0,13,2018,4,8,0,0,0,0,1,0,0,0,119,2,0
INN10496,2,1,0,1,1,0,0,0,1,0,0,0,0,0,162,2018,7,27,0,0,0,0,1,0,0,0,121.5,2,1
INN10511,2,0,0,2,1,0,0,0,1,0,0,0,0,0,26,2018,8,30,0,0,0,0,1,0,0,0,122,2,0
INN10513,2,0,0,2,1,0,0,0,1,0,0,0,0,0,186,2018,7,28,0,0,0,0,1,0,0,0,96.3,1,1
INN10514,2,0,2,1,0,0,1,0,1,0,0,0,0,0,73,2018,4,3,0,0,0,0,1,0,0,0,76.5,1,0
INN10515,2,0,1,3,1,0,0,0,1,0,0,0,0,0,139,2018,11,7,0,0,0,0,1,0,0,0,171.9,1,0
INN10551,2,0,2,1,0,0,0,0,1,0,0,0,0,0,150,2018,1,2,0,0,0,1,0,0,0,0,101,0,0
INN10559,2,0,2,3,1,0,0,0,1,0,0,0,0,0,12,2018,12,10,0,0,0,0,1,0,0,0,89.59,1,0
INN10560,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2017,8,11,0,0,0,0,1,0,0,0,114,1,0
INN10565,2,0,1,5,0,0,0,0,1,0,0,0,0,0,94,2018,3,28,0,0,0,1,0,0,0,0,110.75,1,0
INN10571,2,0,0,3,1,0,0,0,1,0,0,0,0,0,6,2018,2,25,0,0,0,1,0,0,0,0,62,1,0
INN10572,3,0,1,0,1,0,0,0,0,0,0,1,0,0,103,2018,10,9,0,0,0,0,1,0,0,0,151.2,0,1
INN10634,2,0,0,2,0,0,0,0,1,0,0,0,0,0,320,2018,8,18,0,0,0,1,0,0,0,0,115,1,1
INN10636,1,0,1,2,1,0,0,0,1,0,0,0,0,0,219,2017,9,4,0,0,0,1,0,0,0,0,76.67,0,0
INN10659,1,0,1,1,1,0,0,0,1,0,0,0,0,0,85,2018,12,3,0,0,0,0,1,0,0,0,98,0,0
INN10669,2,0,2,1,1,0,0,0,1,0,0,0,0,0,74,2018,10,9,0,0,0,0,1,0,0,0,118.8,0,1
INN10679,2,0,0,3,1,0,0,0,1,0,0,0,0,0,304,2018,11,3,0,0,0,1,0,0,0,0,89,0,1
INN10681,2,0,1,2,1,0,0,0,1,0,0,0,0,0,22,2018,2,26,0,0,0,0,1,0,0,0,72.64,1,0
INN10690,2,0,1,2,0,0,1,0,1,0,0,0,0,0,64,2018,4,29,0,0,0,0,1,0,0,0,116.1,2,0
INN10700,3,0,0,2,1,0,0,1,0,0,0,1,0,0,183,2018,7,26,0,0,0,0,1,0,0,0,137.7,1,1
INN10704,3,0,0,3,1,0,0,0,0,0,0,1,0,0,68,2018,7,7,0,0,0,0,1,0,0,0,149.1,0,1
INN10714,2,0,0,4,0,0,1,0,1,0,0,0,0,0,27,2018,12,6,0,0,0,0,1,0,0,0,74.8,1,0
INN10715,2,0,1,2,0,0,1,0,1,0,0,0,0,0,102,2018,11,7,0,0,0,1,0,0,0,0,59.5,0,1
INN10734,2,0,2,5,1,0,0,0,1,0,0,0,0,0,59,2018,3,18,0,0,0,1,0,0,0,0,59.5,0,0
INN10749,2,0,0,3,1,0,0,0,0,0,0,1,0,0,22,2018,12,29,0,0,0,0,1,0,0,0,148,1,0
INN10750,2,0,0,3,1,0,0,0,1,0,0,0,0,0,116,2018,7,6,0,0,0,0,1,0,0,0,116.95,1,0
INN10769,2,0,2,3,1,0,0,0,1,0,0,0,0,0,23,2017,9,6,0,0,0,0,1,0,0,0,118.8,0,0
INN10770,2,0,2,1,0,0,1,0,1,0,0,0,0,0,183,2018,10,29,0,0,0,0,1,0,0,0,80.1,2,1
INN10777,2,0,2,1,1,0,0,0,1,0,0,0,0,0,19,2017,12,5,0,0,0,0,1,1,1,0,69,0,0
INN10807,2,0,2,2,1,0,0,0,1,0,0,0,0,0,2,2018,5,15,0,0,0,1,0,0,0,0,81.75,0,0
INN10811,1,0,2,2,1,0,0,0,1,0,0,0,0,0,5,2017,9,26,0,0,0,0,1,0,0,0,206,1,0
INN10832,2,0,0,3,1,0,0,0,0,1,0,0,0,0,230,2018,7,26,0,0,0,0,1,0,0,0,95.75,1,1
INN10849,2,0,0,2,1,0,0,0,1,0,0,0,0,0,29,2018,10,5,0,0,0,0,1,0,0,0,152,2,0
INN10860,2,0,1,1,1,0,0,0,1,0,0,0,0,0,168,2018,8,20,0,0,0,0,1,0,0,0,105.3,0,1
INN10863,2,1,2,1,0,0,0,0,1,0,0,0,0,0,35,2018,8,28,0,0,0,0,1,0,0,0,171.45,0,1
INN10865,2,0,0,1,0,0,1,0,1,0,0,0,0,0,32,2018,10,29,0,0,0,0,1,0,0,0,109,2,0
INN10891,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2018,1,15,0,0,0,0,1,1,11,5,75,0,0
INN10894,1,0,1,2,1,0,0,0,1,0,0,0,0,0,31,2017,12,11,0,0,0,1,0,0,0,0,55.8,1,0
INN10903,2,0,0,3,1,0,0,0,0,1,0,0,0,0,57,2018,12,8,0,0,0,0,1,0,0,0,82.44,1,0
INN10910,2,0,0,2,0,0,1,0,1,0,0,0,0,0,131,2018,8,5,0,0,0,0,1,0,0,0,76.23,2,0
INN10911,2,0,0,3,1,0,0,0,1,0,0,0,0,0,44,2018,2,17,0,0,0,1,0,0,0,0,75,0,0
INN10950,1,0,0,3,1,0,0,0,1,0,0,0,0,0,37,2018,10,13,0,0,0,1,0,0,0,0,95,0,0
INN10956,2,0,1,1,0,0,0,0,1,0,0,0,0,0,117,2018,12,24,0,0,0,0,1,0,0,0,127.8,1,1
INN10974,2,0,2,2,1,0,0,0,1,0,0,0,0,0,112,2017,12,4,0,0,0,0,1,0,0,0,52.85,1,0
INN10975,2,0,1,3,1,0,0,0,0,0,0,1,0,0,63,2018,2,4,0,0,0,0,1,0,0,0,62.32,3,0
INN10984,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2018,10,14,0,0,0,0,1,0,0,0,0,0,0
INN10990,2,0,2,1,1,0,0,0,1,0,0,0,0,0,11,2017,11,1,0,0,0,0,1,0,0,0,87,1,0
INN11001,1,0,0,3,0,0,1,0,1,0,0,0,0,0,15,2018,5,31,0,0,0,0,1,0,0,0,109,1,0
INN11014,2,0,1,2,1,0,0,1,1,0,0,0,0,0,65,2018,3,28,0,0,0,0,1,0,0,0,96.3,0,0
INN11023,1,0,4,6,1,0,0,0,1,0,0,0,0,0,243,2018,9,4,0,0,0,0,1,0,0,0,89.17,0,1
INN11024,2,0,0,2,0,0,0,0,1,0,0,0,0,0,39,2017,8,14,0,0,0,1,0,0,0,0,101.5,0,0
INN11025,2,0,0,1,0,0,1,0,1,0,0,0,0,0,50,2018,9,2,0,0,0,0,1,0,0,0,99,0,1
INN11027,1,0,2,4,1,0,0,0,1,0,0,0,0,0,245,2018,7,6,0,0,0,1,0,0,0,0,110,0,1
INN11029,2,0,1,0,1,0,0,0,1,0,0,0,0,0,286,2018,10,16,0,0,0,1,0,0,0,0,90,0,1
INN11033,2,0,0,2,1,0,0,0,1,0,0,0,0,0,65,2018,7,27,0,0,0,0,1,0,0,0,109.9,1,0
INN11038,3,0,2,3,1,0,0,0,0,0,0,1,0,0,62,2018,4,2,0,0,0,0,1,0,0,0,125.63,1,1
INN11039,1,0,1,0,1,0,0,0,1,0,0,0,0,0,7,2018,5,16,0,0,0,0,1,0,0,0,97,0,0
INN11044,2,0,0,1,0,0,1,0,1,0,0,0,0,0,5,2018,7,29,0,0,0,0,1,0,0,0,109,0,0
INN11050,2,0,0,1,0,0,1,0,1,0,0,0,0,0,8,2018,5,25,0,0,0,0,1,0,0,0,119,0,0
INN11055,1,0,0,1,1,0,0,0,1,0,0,0,0,0,41,2018,12,27,0,0,0,1,0,0,0,0,60,0,0
INN11059,1,0,0,2,1,0,0,0,1,0,0,0,0,0,4,2018,2,12,0,0,0,0,1,0,0,0,85,0,0
INN11075,2,1,3,7,1,0,0,0,1,0,0,0,0,0,74,2017,7,27,0,0,0,0,1,0,0,0,69.4,0,0
INN11088,2,0,2,0,1,0,0,0,1,0,0,0,0,0,116,2018,2,28,0,0,0,1,0,0,0,0,70,0,0
INN11090,2,0,1,0,0,0,1,0,1,0,0,0,0,0,18,2018,9,12,0,0,0,0,1,0,0,0,89,0,0
INN11098,2,0,1,1,1,0,0,0,1,0,0,0,0,0,134,2018,10,8,0,0,0,0,1,0,0,0,118.8,0,1
INN11100,2,0,1,2,1,0,0,0,1,0,0,0,0,0,73,2017,11,27,0,0,0,0,1,0,0,0,79.2,2,0
INN11111,2,0,1,0,1,0,0,0,1,0,0,0,0,0,181,2017,8,17,0,0,0,0,1,0,0,0,76.5,2,0
INN11112,2,0,2,1,0,0,1,0,1,0,0,0,0,0,33,2018,7,23,0,0,0,0,1,0,0,0,125.1,1,0
INN11121,1,0,2,2,1,0,0,0,1,0,0,0,0,0,64,2018,3,18,0,0,0,0,1,0,0,0,93.5,0,0
INN11131,2,0,1,0,0,0,1,0,1,0,0,0,0,0,72,2018,4,18,0,0,0,0,1,0,0,0,85.5,1,1
INN11149,3,0,2,2,1,0,0,0,0,0,0,1,0,0,5,2017,9,26,0,0,0,1,0,0,0,0,105,1,0
INN11151,2,2,2,2,1,0,0,0,0,0,0,0,0,1,42,2018,5,15,0,0,0,0,1,0,0,0,198.9,0,1
INN11155,1,0,0,3,1,0,0,0,1,0,0,0,0,0,8,2017,9,29,0,0,1,0,0,0,0,0,65,0,0
INN11157,2,0,1,1,0,0,1,0,1,0,0,0,0,0,105,2018,8,6,0,0,0,0,1,0,0,0,107.1,1,0
INN11171,2,0,1,3,0,0,0,0,1,0,0,0,0,0,61,2018,11,21,0,0,0,0,1,0,0,0,120.7,1,0
INN11172,2,0,0,1,1,0,0,0,1,0,0,0,0,0,26,2018,6,17,0,0,0,0,1,0,0,0,119.85,1,0
INN11185,1,0,2,2,1,0,0,0,1,0,0,0,0,0,39,2018,11,27,0,0,1,0,0,0,0,0,65,0,0
INN11187,2,0,0,2,0,0,0,0,1,0,0,0,0,0,346,2018,9,13,0,0,0,1,0,0,0,0,115,1,1
INN11193,1,0,1,0,1,0,0,0,1,0,0,0,0,0,4,2018,5,23,0,0,1,0,0,1,0,1,65,0,0
INN11224,2,0,0,2,0,0,0,0,1,0,0,0,0,0,346,2018,9,13,0,0,0,1,0,0,0,0,115,1,1
INN11249,2,0,1,1,1,0,0,0,1,0,0,0,0,0,38,2018,6,18,0,0,0,1,0,0,0,0,85.5,0,0
INN11271,2,0,0,1,1,0,0,0,0,0,0,1,0,0,54,2018,6,4,0,0,0,0,1,0,0,0,140.4,0,1
INN11290,3,0,0,3,1,0,0,0,0,0,0,1,0,0,51,2018,3,30,0,0,0,0,1,0,0,0,123.3,0,0
INN11301,2,0,1,2,1,0,0,0,1,0,0,0,0,0,237,2017,9,14,0,0,0,0,1,0,0,0,89.25,0,1
INN11305,1,0,2,4,1,0,0,0,1,0,0,0,0,0,69,2018,6,12,0,0,0,1,0,0,0,0,120,0,1
INN11328,1,0,0,2,1,0,0,0,1,0,0,0,0,0,14,2017,10,15,0,0,0,1,0,0,0,0,100,0,0
INN11365,2,0,2,4,1,0,0,0,1,0,0,0,0,0,24,2017,9,20,0,0,0,1,0,0,0,0,85,0,0
INN11367,2,1,1,5,0,0,0,0,1,0,0,0,0,0,7,2018,3,7,0,0,0,0,1,0,0,0,169.17,0,1
INN11370,2,0,0,3,1,0,0,0,0,0,0,1,0,0,161,2018,5,19,0,0,0,0,1,0,0,0,128.7,0,1
INN11378,1,0,0,2,1,0,0,0,0,0,0,1,0,0,2,2018,3,31,0,0,0,0,1,0,0,0,147,0,0
INN11382,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2018,3,25,0,0,0,0,1,0,0,0,178,0,0
INN11392,2,0,0,1,1,0,0,0,1,0,0,0,0,0,64,2018,10,15,0,1,0,0,0,0,0,0,0,1,0
INN11393,2,0,1,1,1,0,0,0,1,0,0,0,0,0,109,2018,10,3,0,1,0,0,0,0,0,0,0,0,0
INN11397,2,0,0,3,1,0,0,0,1,0,0,0,0,0,19,2017,10,6,0,0,0,1,0,1,1,0,90,0,0
INN11404,1,0,2,1,1,0,0,0,1,0,0,0,0,0,4,2018,4,10,0,0,1,0,0,1,3,28,65,0,0
INN11413,2,0,2,5,1,0,0,0,1,0,0,0,0,0,121,2018,6,26,0,0,0,0,1,0,0,0,95.81,0,0
INN11423,1,0,0,2,1,0,0,0,1,0,0,0,0,0,85,2018,4,1,0,0,0,0,1,0,0,0,81.9,0,0
INN11454,2,0,1,1,1,0,0,0,0,0,0,1,0,0,73,2018,8,6,0,0,0,0,1,0,0,0,140.4,1,1
INN11460,2,0,0,4,1,0,0,0,0,0,0,1,0,0,4,2018,6,7,0,0,0,0,1,0,0,0,146,1,0
INN11485,2,0,2,2,0,0,1,0,1,0,0,0,0,0,18,2017,10,3,0,0,0,0,1,0,0,0,99.75,1,0
INN11500,2,1,2,0,1,0,0,1,1,0,0,0,0,0,87,2018,12,25,0,0,0,0,1,0,0,0,131,0,0
INN11506,2,0,0,4,1,0,0,0,1,0,0,0,0,0,8,2018,11,23,0,0,0,0,1,0,0,0,91.38,1,0
INN11510,2,0,2,1,1,0,0,0,1,0,0,0,0,0,221,2017,10,17,0,0,0,1,0,0,0,0,65,0,0
INN11540,2,0,2,2,1,0,0,0,0,0,0,1,0,0,82,2018,4,8,0,0,0,0,1,0,0,0,99.45,1,0
INN11557,2,0,0,1,1,0,0,0,0,0,0,1,0,0,11,2018,8,25,0,0,0,0,1,0,0,0,155,1,0
INN11561,1,0,0,1,1,0,0,0,0,0,0,1,0,0,51,2018,4,27,0,0,0,0,1,0,0,0,119.7,0,1
INN11562,3,0,0,3,1,0,0,0,0,0,0,1,0,0,120,2018,7,28,0,0,0,0,1,0,0,0,140.7,0,0
INN11563,1,0,0,3,1,0,0,0,1,0,0,0,0,0,10,2017,9,15,0,0,0,1,0,0,0,0,113.6,0,0
INN11585,2,0,2,1,1,0,0,0,1,0,0,0,0,0,102,2018,4,2,0,0,0,0,1,0,0,0,63.86,1,0
INN11609,2,0,1,4,1,0,0,0,0,0,0,1,0,0,29,2018,10,5,0,0,0,0,1,0,0,0,161,2,0
INN11611,2,0,0,4,1,0,0,1,1,0,0,0,0,0,54,2018,11,23,0,0,0,0,1,0,0,0,97.4,1,0
INN11668,2,0,0,2,0,0,0,0,1,0,0,0,0,0,39,2017,8,14,0,0,0,1,0,0,0,0,109,0,0
INN11682,2,0,2,3,0,0,0,0,1,0,0,0,0,0,35,2018,3,3,0,0,0,0,1,0,0,0,118.1,2,0
INN11698,2,0,0,2,0,0,0,0,1,0,0,0,0,0,102,2017,10,16,0,0,0,1,0,0,0,0,109,0,0
INN11716,3,0,2,6,1,0,0,0,0,0,0,1,0,0,113,2018,7,1,0,0,0,0,1,0,0,0,138.55,0,1
INN11717,2,0,1,2,1,0,0,0,1,0,0,0,0,0,192,2018,10,31,0,0,0,1,0,0,0,0,68.23,0,0
INN11724,2,0,1,1,1,0,0,0,0,0,0,1,0,0,44,2018,6,18,0,0,0,1,0,0,0,0,96.3,0,0
INN11727,2,0,1,0,1,0,0,1,1,0,0,0,0,0,196,2018,8,1,0,0,0,0,1,0,0,0,105.3,0,1
INN11734,2,0,0,4,1,0,0,0,1,0,0,0,0,0,61,2018,5,11,0,0,0,0,1,0,0,0,92.28,0,1
INN11735,3,0,0,4,1,0,0,0,1,0,0,0,0,0,60,2017,12,23,0,0,0,0,1,0,0,0,96.98,2,0
INN11741,2,0,0,2,1,0,0,0,1,0,0,0,0,0,117,2018,7,19,0,0,0,0,1,0,0,0,105.3,2,0
INN11745,2,0,0,2,0,0,0,0,1,0,0,0,0,0,14,2018,7,28,0,0,0,0,1,0,0,0,169,0,1
INN11765,1,0,0,3,1,0,0,0,1,0,0,0,0,0,14,2017,11,5,0,0,0,0,1,0,0,0,101,1,0
INN11771,2,0,1,3,1,0,0,0,1,0,0,0,0,0,206,2018,8,29,0,0,0,0,1,0,0,0,90.95,0,1
INN11784,2,0,2,2,1,0,0,0,1,0,0,0,0,0,56,2017,9,25,0,0,0,1,0,0,0,0,185,0,0
INN11800,2,1,1,0,1,0,0,0,1,0,0,0,0,0,120,2018,6,13,0,0,0,0,1,0,0,0,143.1,4,0
INN11828,1,0,0,3,1,0,0,0,1,0,0,0,0,0,71,2018,6,14,0,0,0,1,0,0,0,0,120,0,0
INN11839,2,0,2,2,0,0,1,0,1,0,0,0,0,0,1,2017,8,8,0,0,0,0,1,0,0,0,81,0,0
INN11866,2,0,0,2,1,0,0,0,1,0,0,0,0,0,4,2018,9,16,0,0,0,0,1,0,0,0,183,1,0
INN11918,2,0,1,0,1,0,0,0,1,0,0,0,0,0,19,2018,9,19,0,0,0,1,0,0,0,0,104,2,0
INN11925,2,0,1,0,0,0,1,0,1,0,0,0,0,0,32,2018,8,28,0,0,0,0,1,0,0,0,99,1,0
INN11949,1,0,2,1,0,0,0,0,1,0,0,0,0,0,23,2018,1,2,0,0,0,1,0,0,0,0,87,0,0
INN11982,2,0,0,1,0,0,1,0,1,0,0,0,0,0,70,2018,9,15,0,0,0,0,1,0,0,0,125.1,1,0
INN11990,2,0,0,1,1,0,0,0,1,0,0,0,0,0,94,2017,11,17,0,0,0,0,1,0,0,0,72.25,0,1
INN11999,2,0,1,0,1,0,0,0,1,0,0,0,0,0,13,2018,3,20,0,0,0,1,0,0,0,0,85,1,0
INN12004,2,0,0,2,1,0,0,0,1,0,0,0,0,0,86,2017,9,24,0,0,0,1,0,0,0,0,105,0,0
INN12008,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2018,8,18,0,0,0,0,1,0,0,0,158,0,1
INN12012,2,0,1,2,0,0,0,0,0,0,0,1,0,0,21,2018,11,11,0,0,0,0,1,0,0,0,162.67,2,0
INN12024,3,0,1,4,1,0,0,0,0,0,0,1,0,0,107,2018,8,17,0,0,0,0,1,0,0,0,150.3,0,1
INN12029,2,0,0,4,1,0,0,0,0,0,0,1,0,0,94,2018,5,11,0,0,0,1,0,0,0,0,106.08,0,0
INN12042,2,1,0,1,1,0,0,1,0,0,0,1,0,0,17,2018,7,23,0,0,0,0,1,0,0,0,196,2,0
INN12051,2,0,0,4,1,0,0,0,1,0,0,0,0,0,204,2017,8,12,0,0,0,0,1,0,0,0,76.5,3,0
INN12056,1,0,0,2,1,0,0,0,1,0,0,0,0,0,188,2018,6,15,0,0,0,1,0,0,0,0,130,0,1
INN12070,2,0,1,3,1,0,0,0,1,0,0,0,0,0,62,2017,10,8,0,0,0,0,1,0,0,0,89.25,2,0
INN12075,2,1,0,2,1,0,0,0,1,0,0,0,0,0,10,2018,3,17,0,0,0,0,1,0,0,0,127,0,1
INN12107,2,2,1,4,1,0,0,0,0,0,0,0,0,1,233,2018,8,22,0,0,0,0,1,0,0,0,158.95,0,1
INN12112,2,0,2,5,1,0,0,0,1,0,0,0,0,0,69,2017,7,22,0,0,0,0,1,0,0,0,76.5,1,1
INN12144,1,0,0,1,1,0,0,0,0,0,0,1,0,0,7,2018,9,13,0,0,0,0,1,0,0,0,184,2,0
INN12167,2,0,0,2,0,0,1,0,1,0,0,0,0,0,9,2018,2,23,0,0,0,0,1,0,0,0,81,0,0
INN12168,2,0,0,2,0,0,1,0,1,0,0,0,0,0,63,2018,4,26,0,0,0,0,1,0,0,0,94.95,2,0
INN12208,2,0,0,4,0,0,1,0,1,0,0,0,0,0,205,2018,10,18,0,0,0,0,1,0,0,0,85.5,2,1
INN12211,2,0,0,2,1,0,0,0,1,0,0,0,0,0,155,2018,10,21,0,0,0,1,0,0,0,0,89.76,0,1
INN12227,2,0,2,1,1,0,0,0,1,0,0,0,0,0,221,2017,10,10,0,0,0,1,0,0,0,0,65,0,0
INN12245,2,0,2,1,0,0,1,1,1,0,0,0,0,0,156,2018,8,21,0,0,0,0,1,0,0,0,103.5,0,1
INN12256,2,0,1,2,1,0,0,0,0,0,0,1,0,0,189,2018,10,28,0,0,0,0,1,0,0,0,109.8,0,1
INN12260,2,0,0,2,0,0,0,0,1,0,0,0,0,0,30,2017,9,30,0,0,0,1,0,0,0,0,121,0,0
INN12261,2,0,1,3,1,0,0,0,1,0,0,0,0,0,17,2018,10,10,0,0,0,1,0,0,0,0,85,0,0
INN12285,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2018,1,10,0,0,0,0,1,0,0,0,54.02,0,0
INN12288,1,0,2,2,1,0,0,0,1,0,0,0,0,0,3,2018,1,30,0,0,0,0,1,0,0,0,80,0,0
INN12291,2,0,0,1,1,0,0,0,1,0,0,0,0,0,211,2018,11,18,0,0,0,0,1,0,0,0,78.3,0,1
INN12299,1,0,0,2,1,0,0,0,1,0,0,0,0,0,192,2018,6,24,0,0,0,1,0,0,0,0,95,0,0
INN12305,1,0,0,2,1,0,0,0,1,0,0,0,0,0,103,2018,4,19,0,0,0,1,0,0,0,0,115,0,1
INN12307,2,0,2,1,1,0,0,0,0,0,0,1,0,0,19,2018,2,7,0,0,0,0,1,0,0,0,82.8,2,0
INN12325,2,0,2,3,1,0,0,0,1,0,0,0,0,0,24,2017,12,24,0,0,0,1,0,0,0,0,58,1,0
INN12334,2,0,1,1,0,0,1,0,1,0,0,0,0,0,64,2018,5,21,0,0,0,0,1,0,0,0,116.1,0,1
INN12375,1,0,2,0,1,0,0,0,1,0,0,0,0,0,2,2017,9,20,0,0,0,1,0,0,0,0,77,0,0
INN12388,2,0,2,0,1,0,0,0,1,0,0,0,0,0,26,2018,10,16,0,0,0,1,0,0,0,0,85,0,0
INN12414,1,0,3,8,1,0,0,0,1,0,0,0,0,0,21,2018,4,28,1,0,0,0,0,0,0,0,95,0,0
INN12420,2,2,1,2,1,0,0,0,0,0,0,0,0,1,9,2017,8,17,0,0,0,0,1,0,0,0,153,1,1
INN12428,2,2,1,2,1,0,0,0,0,0,0,0,0,1,102,2018,7,22,0,0,0,0,1,0,0,0,189.3,0,0
INN12430,2,0,2,3,1,0,0,0,1,0,0,0,0,0,170,2018,4,8,0,0,0,1,0,0,0,0,78,0,0
INN12459,2,0,1,2,1,0,0,0,1,0,0,0,0,0,41,2017,10,16,0,0,0,0,1,0,0,0,105.9,2,0
INN12474,3,0,1,1,0,0,0,0,0,0,0,1,0,0,71,2018,10,22,0,0,0,1,0,0,0,0,183.5,0,0
INN12476,1,0,1,2,1,0,0,0,1,0,0,0,0,0,118,2018,6,6,0,0,0,1,0,0,0,0,119,0,0
INN12480,2,1,0,5,0,0,0,0,0,0,0,1,0,0,59,2018,12,13,0,0,0,0,1,0,0,0,129.2,2,0
INN12481,2,0,1,2,0,0,0,0,1,0,0,0,0,0,105,2017,10,12,0,0,0,1,0,0,0,0,110,0,1
INN12501,3,0,1,2,1,0,0,0,0,0,0,1,0,0,40,2018,7,15,0,0,0,0,1,0,0,0,174.3,1,0
INN12515,3,0,2,1,1,0,0,0,0,0,0,0,0,1,54,2018,10,9,0,0,0,0,1,0,0,0,146.92,2,0
INN12551,2,0,2,1,0,0,1,0,1,0,0,0,0,0,13,2018,9,25,0,0,0,0,1,0,0,0,129,2,0
INN12563,1,0,1,3,1,0,0,0,1,0,0,0,0,0,118,2018,6,6,0,0,0,1,0,0,0,0,110,0,0
INN12577,2,0,2,3,1,0,0,0,1,0,0,0,0,0,20,2018,9,24,0,0,0,0,1,0,0,0,145,1,0
INN12588,2,0,0,3,1,0,0,0,1,0,0,0,0,0,230,2018,10,19,0,0,0,0,1,0,0,0,96.3,0,1
INN12596,2,2,2,1,1,0,0,0,0,0,0,0,0,1,9,2018,11,26,0,0,0,0,1,0,0,0,150.07,0,0
INN12622,2,0,0,1,0,0,0,0,0,0,0,1,0,0,16,2018,12,3,0,0,0,0,1,0,0,0,159,4,0
INN12627,3,0,1,2,1,0,0,0,0,0,0,1,0,0,83,2018,11,4,0,0,0,0,1,0,0,0,122.4,2,0
INN12629,2,0,0,2,0,0,0,0,1,0,0,0,0,0,39,2017,8,14,0,0,0,1,0,0,0,0,109,0,0
INN12651,2,0,1,2,1,0,0,0,1,0,0,0,0,0,62,2018,3,4,0,0,0,0,1,0,0,0,80.3,0,1
INN12665,1,0,2,2,1,0,0,0,1,0,0,0,0,0,77,2018,4,16,0,0,0,0,1,0,0,0,95.2,1,0
INN12677,2,0,1,0,1,0,0,0,1,0,0,0,0,0,82,2018,6,27,0,0,0,0,1,0,0,0,96.3,0,1
INN12695,1,0,2,1,1,0,0,0,1,0,0,0,0,0,1,2018,2,28,0,0,0,1,0,0,0,0,60,0,1
INN12696,2,0,2,1,0,0,1,0,1,0,0,0,0,0,8,2017,12,27,0,0,0,0,1,0,0,0,77.92,0,0
INN12703,2,0,0,3,0,0,1,0,1,0,0,0,0,0,86,2018,4,5,0,0,0,0,1,0,0,0,79.5,1,0
INN12706,2,0,1,2,1,0,0,0,1,0,0,0,0,0,33,2018,4,18,0,0,0,0,1,0,0,0,0,1,0
INN12717,2,0,1,3,1,0,0,0,0,1,0,0,0,0,102,2018,4,14,0,0,0,0,1,0,0,0,77.78,1,0
INN12750,1,0,2,2,1,0,0,0,1,0,0,0,0,0,115,2018,2,27,0,0,0,1,0,0,0,0,76,0,0
INN12752,2,0,2,0,1,0,0,0,1,0,0,0,0,0,85,2018,10,30,0,0,0,0,1,0,0,0,90.9,1,1
INN12761,2,2,2,3,1,0,0,0,0,0,0,0,0,1,155,2018,12,29,0,0,0,0,1,0,0,0,148.58,1,1
INN12764,2,0,0,1,1,0,0,0,1,0,0,0,0,0,11,2018,2,13,0,0,0,0,1,0,0,0,91,1,0
